name,class,degree,ring,NetRank,NetShort,HeatDiff,InfoDiff
PGAP2,0,4,3,2.998685e+00,9.176723e+01,2.981771e-06,8.328666e-06
TMEM14A,0,3,4,3.994652e+00,6.333822e+01,9.535761e-07,1.937242e-07
C20orf30,0,8,3,2.996971e+00,9.218324e+01,3.498366e-06,1.807515e-05
CLEC2D,0,2,4,3.995737e+00,6.322572e+01,1.323160e-07,1.309667e-07
SLC35C2,0,1,4,3.998759e+00,6.321284e+01,5.845613e-08,1.159894e-07
PLLP,0,3,4,3.999292e+00,6.329225e+01,1.108996e-07,1.335276e-07
SAR1B,0,1,4,3.998759e+00,6.321284e+01,5.845613e-08,1.159894e-07
CLEC1A,0,2,4,3.998938e+00,6.328215e+01,9.672956e-08,1.336205e-07
SLC22A17,0,1,4,3.998759e+00,6.321284e+01,5.845613e-08,1.159894e-07
TMEM14C,0,3,4,3.998232e+00,6.382289e+01,5.645279e-07,2.909406e-07
RAB23,0,1,4,3.998759e+00,6.321284e+01,5.845613e-08,1.159894e-07
TM6SF1,0,2,4,3.998734e+00,6.343531e+01,7.551887e-08,1.862341e-07
MARCH5,0,15,3,2.994754e+00,9.245393e+01,2.610043e-04,7.082221e-05
